IDNUMBO;PRODA;UGBBO;RATIOBO;;IDNUMCA;UGBCA;PRODA;RATIOCA;;IDNUMHE;UGBHE;PRODA;RATIOHE;;IDNUMOV;UGBOV;PRODA;RATIOOV;;IDNUMPO;UGBPO;PRODA;RATIOPO;;TDTE3;;ZENVI
;;;;;;;;;;;;;;;;;;;;;;;;;189976;;0
;;;;;;;;;;;;;;;;;;;;;;;;;60449.2;;0
;;;;;;;;;;;;;;;;;;;;;;;;;1722974;;0
;;;;;;;;;;;;;;;;;;;;;;;;;14466;;0
;;;;;;;;;;;;;;;;;;;;;;;;;417307.26;;0
;;;;;;;;;;;;;;;;;;;;;;;;;475348.72;;0
;;;;;;;;;;;;;;;;;;;;;;;;;636334.29;;0
;;;;;;;;;;;;;;;;;;;;;;;;;257796.37;;0
;;;;;;;;;;;;;;;;;;;;;;;;;4895.87;;0
;;;;;;;;;;;;;;;;;;;;;;;;;25158;;0
;;;;;;;;;;;;;;;;;;;;;;;;;378585.16;;0
;;;;;;;;;;;;;;;;;;;;;;;;;246141.06;;0
;;;;;;;;;;;;;;;;;;;;;;;;;217941.99;;0
;;;;;;;;;;;;;;;;;;;;;;;;;413392.83;;0
;;;;;;;;;;;;;;;;;;;;;;;;;692530.49;;0
;;;;;;;;;;;;;;;;;;;;;;;;;888526.31;;0
;;;;;;;;;;;;;;;;;;;;;;;;;168996.69;;0
;;;;;;;;;;;;;;;;;;;;;;;;;70802;;0
;;;;;;;;;;;;;;;;;;;;;;;;;316603;;0
;;;;;;;;;;;;;;;;;;;;;;;;;612907.1;;0
;;;;;;;;;;;;;;;;;;;;;;;;;767920.15;;0
;;;;;;;;;;;;;;;;;;;;;;;;;796732.53;;0
;;;;;;;;;;;;;;;;;;;;;;;;;153725.07;;0
;;;;;;;;;;;;;;;;;;;;;;;;;123932;;0
;;;;;;;;;;;;;;;;;;;;;;;;;696324.14;;0
;;;;;;;;;;;;;;;;;;;;;;;;;580673.41;;0
;;;;;;;;;;;;;;;;;;;;;;;;;76070.81;;0
;;;;;;;;;;;;;;;;;;;;;;;;;172100;;0
;;;;;;;;;;;;;;;;;;;;;;;;;37200;;0
;;;;;;;;;;;;;;;;;;;;;;;;;179022.96;;0
;;;;;;;;;;;;;;;;;;;;;;;;;26492.29;;0
;;;;;;;;;;;;;;;;;;;;;;;;;236888.23;;0
;;;;;;;;;;;;;;;;;;;;;;;;;131571.25;;0
;;;;;;;;;;;;;;;;;;;;;;;;;1644384;;0
;;;;;;;;;;;;;;;;;;;;;;;;;253529.34;;0
;;;;;;;;;;;;;;;;;;;;;;;;;318614.7;;0
;;;;;;;;;;;;;;;;;;;;;;;;;134496;;0
;;;;;;;;;;;;;;;;;;;;;;;;;166316.5;;0
;;;;;;;;;;;;;;;;;;;;;;;;;686909;;0
;;;;;;;;;;;;;;;;;;;;;;;;;138654;;1
;;;;;;;;;;;;;;;;;;;;;;;;;72473;;0
;;;;;;;;;;;;;;;;;;;;;;;;;69950;;0
;;;;;;;;;;;;;;;;;;;;;;;;;29070;;0
;;;;;;;;;;;;;;;;;;;;;;;;;77196;;0
;;;;;;;;;;;;;;;;;;;;;;;;;272994.79;;0
;;;;;;;;;;;;;;;;;;;;;;;;;139201.5;;0
;;;;;;;;;;;;;;;;;;;;;;;;;260394.35;;0
;;;;;;;;;;;;;;;;;;;;;;;;;190744;;0
;;;;;;;;;;;;;;;;;;;;;;;;;39882.52;;0
;;;;;;;;;;;;;;;;;;;;;;;;;77647;;0
;;;;;;;;;;;;;;;;;;;;;;;;;15568;;0
;;;;;;;;;;;;;;;;;;;;;;;;;0;;0
;;;;;;;;;;;;;;;;;;;;;;;;;166946.85;;0
;;;;;;;;;;;;;;;;;;;;;;;;;159410.36;;0
;;;;;;;;;;;;;;;;;;;;;;;;;147948;;0
;;;;;;;;;;;;;;;;;;;;;;;;;59908.58;;0
;;;;;;;;;;;;;;;;;;;;;;;;;72040.54;;0
;;;;;;;;;;;;;;;;;;;;;;;;;99877.22;;0
;;;;;;;;;;;;;;;;;;;;;;;;;169592.12;;0
;;;;;;;;;;;;;;;;;;;;;;;;;1201406;;0
;;;;;;;;;;;;;;;;;;;;;;;;;655465;;0
;;;;;;;;;;;;;;;;;;;;;;;;;120552.66;;0
;;;;;;;;;;;;;;;;;;;;;;;;;156067;;0
;;;;;;;;;;;;;;;;;;;;;;;;;16639;;0
;;;;;;;;;;;;;;;;;;;;;;;;;110704;;0
;;;;;;;;;;;;;;;;;;;;;;;;;74943.59;;0
;;;;;;;;;;;;;;;;;;;;;;;;;29587.92;;0
;;;;;;;;;;;;;;;;;;;;;;;;;11803;;0
;;;;;;;;;;;;;;;;;;;;;;;;;46836.19;;0
;;;;;;;;;;;;;;;;;;;;;;;;;92652;;0
;;;;;;;;;;;;;;;;;;;;;;;;;127669;;0
;;;;;;;;;;;;;;;;;;;;;;;;;54540;;0
;;;;;;;;;;;;;;;;;;;;;;;;;198943;;0
;;;;;;;;;;;;;;;;;;;;;;;;;410349;;0
;;;;;;;;;;;;;;;;;;;;;;;;;135777;;0
;;;;;;;;;;;;;;;;;;;;;;;;;55024.46;;0
;;;;;;;;;;;;;;;;;;;;;;;;;16039.09;;1
;;;;;;;;;;;;;;;;;;;;;;;;;297739;;0
;;;;;;;;;;;;;;;;;;;;;;;;;612522.15;;0
;;;;;;;;;;;;;;;;;;;;;;;;;384360;;0
;;;;;;;;;;;;;;;;;;;;;;;;;149677;;0
;;;;;;;;;;;;;;;;;;;;;;;;;186760;;0
;;;;;;;;;;;;;;;;;;;;;;;;;432852;;0
;;;;;;;;;;;;;;;;;;;;;;;;;142841;;0
;;;;;;;;;;;;;;;;;;;;;;;;;144710;;0
;;;;;;;;;;;;;;;;;;;;;;;;;89684;;0
;;;;;;;;;;;;;;;;;;;;;;;;;319050;;0
;;;;;;;;;;;;;;;;;;;;;;;;;463122;;0
;;;;;;;;;;;;;;;;;;;;;;;;;1050707;;0
;;;;;;;;;;;;;;;;;;;;;;;;;144267;;0
;;;;;;;;;;;;;;;;;;;;;;;;;98924;;0
;;;;;;;;;;;;;;;;;;;;;;;;;121982.49;;0
;;;;;;;;;;;;;;;;;;;;;;;;;178421;;0
;;;;;;;;;;;;;;;;;;;;;;;;;99336;;0
;;;;;;;;;;;;;;;;;;;;;;;;;57548.48;;0
;;;;;;;;;;;;;;;;;;;;;;;;;338171;;0
;;;;;;;;;;;;;;;;;;;;;;;;;25023.32;;0
;;;;;;;;;;;;;;;;;;;;;;;;;85436.67;;0
;;;;;;;;;;;;;;;;;;;;;;;;;32263.34;;0
;;;;;;;;;;;;;;;;;;;;;;;;;103040;;0
;;;;;;;;;;;;;;;;;;;;;;;;;80722;;0
;;;;;;;;;;;;;;;;;;;;;;;;;186260;;0
;;;;;;;;;;;;;;;;;;;;;;;;;343065;;0
;;;;;;;;;;;;;;;;;;;;;;;;;2453;;0
;;;;;;;;;;;;;;;;;;;;;;;;;19441.84;;0
;;;;;;;;;;;;;;;;;;;;;;;;;37458;;0
;;;;;;;;;;;;;;;;;;;;;;;;;69192.75;;0
;;;;;;;;;;;;;;;;;;;;;;;;;814852.75;;0
;;;;;;;;;;;;;;;;;;;;;;;;;56073;;0
;;;;;;;;;;;;;;;;;;;;;;;;;154083.85;;0
;;;;;;;;;;;;;;;;;;;;;;;;;755809;;0
;;;;;;;;;;;;;;;;;;;;;;;;;198274;;0
;;;;;;;;;;;;;;;;;;;;;;;;;62007.15;;0
;;;;;;;;;;;;;;;;;;;;;;;;;54596;;0
;;;;;;;;;;;;;;;;;;;;;;;;;200174.85;;0
;;;;;;;;;;;;;;;;;;;;;;;;;2127;;0
;;;;;;;;;;;;;;;;;;;;;;;;;134330;;0
;;;;;;;;;;;;;;;;;;;;;;;;;109759;;0
;;;;;;;;;;;;;;;;;;;;;;;;;69229;;0
;;;;;;;;;;;;;;;;;;;;;;;;;174302;;1
;;;;;;;;;;;;;;;;;;;;;;;;;55165;;0
;;;;;;;;;;;;;;;;;;;;;;;;;414375;;0
;;;;;;;;;;;;;;;;;;;;;;;;;59406;;0
;;;;;;;;;;;;;;;;;;;;;;;;;180201.07;;0
;;;;;;;;;;;;;;;;;;;;;;;;;142028.81;;0
;;;;;;;;;;;;;;;;;;;;;;;;;169533;;0
;;;;;;;;;;;;;;;;;;;;;;;;;15060;;0
;;;;;;;;;;;;;;;;;;;;;;;;;488216;;0
;;;;;;;;;;;;;;;;;;;;;;;;;126598;;0
;;;;;;;;;;;;;;;;;;;;;;;;;111807;;0
;;;;;;;;;;;;;;;;;;;;;;;;;148495;;0
;;;;;;;;;;;;;;;;;;;;;;;;;92994;;0
;;;;;;;;;;;;;;;;;;;;;;;;;336556;;0
;;;;;;;;;;;;;;;;;;;;;;;;;576542;;0
;;;;;;;;;;;;;;;;;;;;;;;;;93820;;0
;;;;;;;;;;;;;;;;;;;;;;;;;329207;;0
;;;;;;;;;;;;;;;;;;;;;;;;;453049;;0
;;;;;;;;;;;;;;;;;;;;;;;;;290021;;0
;;;;;;;;;;;;;;;;;;;;;;;;;2680161;;0
;;;;;;;;;;;;;;;;;;;;;;;;;270875;;0
;;;;;;;;;;;;;;;;;;;;;;;;;2208;;1
;;;;;;;;;;;;;;;;;;;;;;;;;166977;;0
;;;;;;;;;;;;;;;;;;;;;;;;;303596;;0
;;;;;;;;;;;;;;;;;;;;;;;;;334651;;0
;;;;;;;;;;;;;;;;;;;;;;;;;6856;;1
;;;;;;;;;;;;;;;;;;;;;;;;;224292;;0
;;;;;;;;;;;;;;;;;;;;;;;;;38717;;0
;;;;;;;;;;;;;;;;;;;;;;;;;4316;;0
;;;;;;;;;;;;;;;;;;;;;;;;;31645;;0
;;;;;;;;;;;;;;;;;;;;;;;;;262370;;0
;;;;;;;;;;;;;;;;;;;;;;;;;137225;;1
;;;;;;;;;;;;;;;;;;;;;;;;;16683.7;;0
;;;;;;;;;;;;;;;;;;;;;;;;;69974.65;;0
;;;;;;;;;;;;;;;;;;;;;;;;;253032.74;;1
;;;;;;;;;;;;;;;;;;;;;;;;;34086.77;;1
;;;;;;;;;;;;;;;;;;;;;;;;;55554.29;;1
;;;;;;;;;;;;;;;;;;;;;;;;;1140885;;0
;;;;;;;;;;;;;;;;;;;;;;;;;264940;;1
;;;;;;;;;;;;;;;;;;;;;;;;;85638;;0
;;;;;;;;;;;;;;;;;;;;;;;;;170895;;0
;;;;;;;;;;;;;;;;;;;;;;;;;220375;;0
;;;;;;;;;;;;;;;;;;;;;;;;;15652;;0
;;;;;;;;;;;;;;;;;;;;;;;;;73888;;0
;;;;;;;;;;;;;;;;;;;;;;;;;27596;;0
;;;;;;;;;;;;;;;;;;;;;;;;;272219;;0
;;;;;;;;;;;;;;;;;;;;;;;;;635413;;0
;;;;;;;;;;;;;;;;;;;;;;;;;49152;;0
;;;;;;;;;;;;;;;;;;;;;;;;;243209;;0
;;;;;;;;;;;;;;;;;;;;;;;;;412573;;0
;;;;;;;;;;;;;;;;;;;;;;;;;31659;;0
;;;;;;;;;;;;;;;;;;;;;;;;;35140;;0
;;;;;;;;;;;;;;;;;;;;;;;;;474611;;0
;;;;;;;;;;;;;;;;;;;;;;;;;462046;;0
;;;;;;;;;;;;;;;;;;;;;;;;;369695;;0
;;;;;;;;;;;;;;;;;;;;;;;;;890071;;0
;;;;;;;;;;;;;;;;;;;;;;;;;12151;;0
;;;;;;;;;;;;;;;;;;;;;;;;;29842;;0
;;;;;;;;;;;;;;;;;;;;;;;;;997142;;0
;;;;;;;;;;;;;;;;;;;;;;;;;16874;;0
;;;;;;;;;;;;;;;;;;;;;;;;;821432;;0
;;;;;;;;;;;;;;;;;;;;;;;;;113296;;0
;;;;;;;;;;;;;;;;;;;;;;;;;617964;;0
;;;;;;;;;;;;;;;;;;;;;;;;;291295;;0
;;;;;;;;;;;;;;;;;;;;;;;;;113988;;0
;;;;;;;;;;;;;;;;;;;;;;;;;301984;;0
;;;;;;;;;;;;;;;;;;;;;;;;;877853;;0
;;;;;;;;;;;;;;;;;;;;;;;;;948213;;0
;;;;;;;;;;;;;;;;;;;;;;;;;809681;;0
;;;;;;;;;;;;;;;;;;;;;;;;;227974;;0
;;;;;;;;;;;;;;;;;;;;;;;;;598171;;0
;;;;;;;;;;;;;;;;;;;;;;;;;262792;;0
;;;;;;;;;;;;;;;;;;;;;;;;;906807;;0
;;;;;;;;;;;;;;;;;;;;;;;;;279157;;0
;;;;;;;;;;;;;;;;;;;;;;;;;215515;;0
;;;;;;;;;;;;;;;;;;;;;;;;;378798;;0
;;;;;;;;;;;;;;;;;;;;;;;;;2288.99;;0
;;;;;;;;;;;;;;;;;;;;;;;;;718064;;0
;;;;;;;;;;;;;;;;;;;;;;;;;36700.82;;0
;;;;;;;;;;;;;;;;;;;;;;;;;44021.2;;0
;;;;;;;;;;;;;;;;;;;;;;;;;85931;;0
;;;;;;;;;;;;;;;;;;;;;;;;;183971;;0
;;;;;;;;;;;;;;;;;;;;;;;;;511283;;0
;;;;;;;;;;;;;;;;;;;;;;;;;148703;;0
;;;;;;;;;;;;;;;;;;;;;;;;;724846;;0
;;;;;;;;;;;;;;;;;;;;;;;;;65006.59;;0
;;;;;;;;;;;;;;;;;;;;;;;;;370395.12;;0
;;;;;;;;;;;;;;;;;;;;;;;;;651765.82;;0
;;;;;;;;;;;;;;;;;;;;;;;;;65108.39;;0
;;;;;;;;;;;;;;;;;;;;;;;;;918960.23;;0
;;;;;;;;;;;;;;;;;;;;;;;;;19765.77;;0
;;;;;;;;;;;;;;;;;;;;;;;;;212185.06;;0
;;;;;;;;;;;;;;;;;;;;;;;;;942318.73;;0
;;;;;;;;;;;;;;;;;;;;;;;;;99173.72;;0
;;;;;;;;;;;;;;;;;;;;;;;;;155528.84;;0
;;;;;;;;;;;;;;;;;;;;;;;;;141167.98;;0
;;;;;;;;;;;;;;;;;;;;;;;;;36043.89;;0
;;;;;;;;;;;;;;;;;;;;;;;;;109150.93;;0
;;;;;;;;;;;;;;;;;;;;;;;;;124768.05;;0
;;;;;;;;;;;;;;;;;;;;;;;;;143527.14;;0
;;;;;;;;;;;;;;;;;;;;;;;;;63922.48;;0
;;;;;;;;;;;;;;;;;;;;;;;;;407411;;0
;;;;;;;;;;;;;;;;;;;;;;;;;257308;;0
;;;;;;;;;;;;;;;;;;;;;;;;;393398;;0
;;;;;;;;;;;;;;;;;;;;;;;;;420874.41;;0
;;;;;;;;;;;;;;;;;;;;;;;;;7340;;0
;;;;;;;;;;;;;;;;;;;;;;;;;92122;;0
;;;;;;;;;;;;;;;;;;;;;;;;;5310;;0
;;;;;;;;;;;;;;;;;;;;;;;;;4316;;0
;;;;;;;;;;;;;;;;;;;;;;;;;6640;;0
;;;;;;;;;;;;;;;;;;;;;;;;;11024;;0
;;;;;;;;;;;;;;;;;;;;;;;;;68250;;0
;;;;;;;;;;;;;;;;;;;;;;;;;2204;;0
;;;;;;;;;;;;;;;;;;;;;;;;;25418;;0
;;;;;;;;;;;;;;;;;;;;;;;;;126078;;0
;;;;;;;;;;;;;;;;;;;;;;;;;44278;;0
;;;;;;;;;;;;;;;;;;;;;;;;;745;;0
;;;;;;;;;;;;;;;;;;;;;;;;;70229;;0
;;;;;;;;;;;;;;;;;;;;;;;;;263329.28;;0
;;;;;;;;;;;;;;;;;;;;;;;;;196578.93;;0
;;;;;;;;;;;;;;;;;;;;;;;;;52199.31;;0
;;;;;;;;;;;;;;;;;;;;;;;;;31169.91;;0
;;;;;;;;;;;;;;;;;;;;;;;;;18928.81;;0
;;;;;;;;;;;;;;;;;;;;;;;;;135529.79;;0
;;;;;;;;;;;;;;;;;;;;;;;;;152854.78;;0
;;;;;;;;;;;;;;;;;;;;;;;;;16489.84;;0
;;;;;;;;;;;;;;;;;;;;;;;;;310412;;0
;;;;;;;;;;;;;;;;;;;;;;;;;73086;;0
;;;;;;;;;;;;;;;;;;;;;;;;;187038;;0
;;;;;;;;;;;;;;;;;;;;;;;;;191408;;0
;;;;;;;;;;;;;;;;;;;;;;;;;106788;;0
;;;;;;;;;;;;;;;;;;;;;;;;;146385;;0
;;;;;;;;;;;;;;;;;;;;;;;;;196362;;0
;;;;;;;;;;;;;;;;;;;;;;;;;91746;;0
;;;;;;;;;;;;;;;;;;;;;;;;;56955;;0
;;;;;;;;;;;;;;;;;;;;;;;;;425797;;0
;;;;;;;;;;;;;;;;;;;;;;;;;67505;;0
;;;;;;;;;;;;;;;;;;;;;;;;;193819;;0
;;;;;;;;;;;;;;;;;;;;;;;;;1693413;;0
;;;;;;;;;;;;;;;;;;;;;;;;;877794;;0
;;;;;;;;;;;;;;;;;;;;;;;;;490250;;0
;;;;;;;;;;;;;;;;;;;;;;;;;43281;;0
;;;;;;;;;;;;;;;;;;;;;;;;;230891;;0
;;;;;;;;;;;;;;;;;;;;;;;;;3754;;0
;;;;;;;;;;;;;;;;;;;;;;;;;150923;;0
;;;;;;;;;;;;;;;;;;;;;;;;;162560;;0
;;;;;;;;;;;;;;;;;;;;;;;;;241912;;0
;;;;;;;;;;;;;;;;;;;;;;;;;338405;;0
;;;;;;;;;;;;;;;;;;;;;;;;;73741;;0
;;;;;;;;;;;;;;;;;;;;;;;;;34198;;0
;;;;;;;;;;;;;;;;;;;;;;;;;34692;;0
;;;;;;;;;;;;;;;;;;;;;;;;;181407;;0
;;;;;;;;;;;;;;;;;;;;;;;;;60301;;0
;;;;;;;;;;;;;;;;;;;;;;;;;165301;;0
;;;;;;;;;;;;;;;;;;;;;;;;;5646.47;;0
;;;;;;;;;;;;;;;;;;;;;;;;;333650.59;;0
;;;;;;;;;;;;;;;;;;;;;;;;;165787;;0
;;;;;;;;;;;;;;;;;;;;;;;;;56282;;0
;;;;;;;;;;;;;;;;;;;;;;;;;2883;;0
;;;;;;;;;;;;;;;;;;;;;;;;;211223.37;;0
;;;;;;;;;;;;;;;;;;;;;;;;;18053.22;;0
;;;;;;;;;;;;;;;;;;;;;;;;;332347;;0
;;;;;;;;;;;;;;;;;;;;;;;;;186692.01;;0
;;;;;;;;;;;;;;;;;;;;;;;;;66512.35;;1
;;;;;;;;;;;;;;;;;;;;;;;;;113778.7;;0
;;;;;;;;;;;;;;;;;;;;;;;;;112922.37;;0
;;;;;;;;;;;;;;;;;;;;;;;;;163341;;0
;;;;;;;;;;;;;;;;;;;;;;;;;666383.65;;0
;;;;;;;;;;;;;;;;;;;;;;;;;42524;;0
;;;;;;;;;;;;;;;;;;;;;;;;;78014;;0
;;;;;;;;;;;;;;;;;;;;;;;;;28872;;0
;;;;;;;;;;;;;;;;;;;;;;;;;182865;;0
;;;;;;;;;;;;;;;;;;;;;;;;;91490;;0
;;;;;;;;;;;;;;;;;;;;;;;;;248903;;0
;;;;;;;;;;;;;;;;;;;;;;;;;370526;;0
;;;;;;;;;;;;;;;;;;;;;;;;;637581;;0
;;;;;;;;;;;;;;;;;;;;;;;;;119528;;0
;;;;;;;;;;;;;;;;;;;;;;;;;300688;;0
;;;;;;;;;;;;;;;;;;;;;;;;;87754.9;;0
;;;;;;;;;;;;;;;;;;;;;;;;;645447;;0
;;;;;;;;;;;;;;;;;;;;;;;;;169624.73;;0
;;;;;;;;;;;;;;;;;;;;;;;;;275418;;0
;;;;;;;;;;;;;;;;;;;;;;;;;89998.2;;0
;;;;;;;;;;;;;;;;;;;;;;;;;271475;;0
;;;;;;;;;;;;;;;;;;;;;;;;;70107.26;;0
;;;;;;;;;;;;;;;;;;;;;;;;;131253;;0
;;;;;;;;;;;;;;;;;;;;;;;;;295890.32;;0
;;;;;;;;;;;;;;;;;;;;;;;;;116396;;0
;;;;;;;;;;;;;;;;;;;;;;;;;47683.98;;0
;;;;;;;;;;;;;;;;;;;;;;;;;46923;;0
;;;;;;;;;;;;;;;;;;;;;;;;;32966.24;;0
;;;;;;;;;;;;;;;;;;;;;;;;;91609;;0
;;;;;;;;;;;;;;;;;;;;;;;;;76902;;0
;;;;;;;;;;;;;;;;;;;;;;;;;141915.04;;0
;;;;;;;;;;;;;;;;;;;;;;;;;49061;;0
;;;;;;;;;;;;;;;;;;;;;;;;;220313;;0
;;;;;;;;;;;;;;;;;;;;;;;;;34690;;1
;;;;;;;;;;;;;;;;;;;;;;;;;128124;;0
;;;;;;;;;;;;;;;;;;;;;;;;;5829;;0
;;;;;;;;;;;;;;;;;;;;;;;;;58899;;0
;;;;;;;;;;;;;;;;;;;;;;;;;195782;;0
;;;;;;;;;;;;;;;;;;;;;;;;;175634;;0
;;;;;;;;;;;;;;;;;;;;;;;;;83904;;0
;;;;;;;;;;;;;;;;;;;;;;;;;59123;;0
;;;;;;;;;;;;;;;;;;;;;;;;;599057;;0
;;;;;;;;;;;;;;;;;;;;;;;;;147426;;0
;;;;;;;;;;;;;;;;;;;;;;;;;264151;;0
;;;;;;;;;;;;;;;;;;;;;;;;;205535;;0
;;;;;;;;;;;;;;;;;;;;;;;;;88620;;0
;;;;;;;;;;;;;;;;;;;;;;;;;78440.94;;0
;;;;;;;;;;;;;;;;;;;;;;;;;141902;;0
;;;;;;;;;;;;;;;;;;;;;;;;;22833.43;;0
;;;;;;;;;;;;;;;;;;;;;;;;;176394;;0
;;;;;;;;;;;;;;;;;;;;;;;;;36859.94;;0
;;;;;;;;;;;;;;;;;;;;;;;;;113527;;0
;;;;;;;;;;;;;;;;;;;;;;;;;654104.29;;0
;;;;;;;;;;;;;;;;;;;;;;;;;344150;;0
;;;;;;;;;;;;;;;;;;;;;;;;;98058.37;;0
;;;;;;;;;;;;;;;;;;;;;;;;;56472;;0
;;;;;;;;;;;;;;;;;;;;;;;;;89327.73;;0
;;;;;;;;;;;;;;;;;;;;;;;;;21675;;0
;;;;;;;;;;;;;;;;;;;;;;;;;65662.31;;0
;;;;;;;;;;;;;;;;;;;;;;;;;431954;;0
;;;;;;;;;;;;;;;;;;;;;;;;;33824;;0
;;;;;;;;;;;;;;;;;;;;;;;;;144850;;0
;;;;;;;;;;;;;;;;;;;;;;;;;95244;;0
;;;;;;;;;;;;;;;;;;;;;;;;;25798;;0
;;;;;;;;;;;;;;;;;;;;;;;;;47763;;0
;;;;;;;;;;;;;;;;;;;;;;;;;225200;;0
;;;;;;;;;;;;;;;;;;;;;;;;;527771;;0
;;;;;;;;;;;;;;;;;;;;;;;;;400572;;0
;;;;;;;;;;;;;;;;;;;;;;;;;25449;;0
;;;;;;;;;;;;;;;;;;;;;;;;;28801;;0
;;;;;;;;;;;;;;;;;;;;;;;;;77935;;0
;;;;;;;;;;;;;;;;;;;;;;;;;76823;;0
;;;;;;;;;;;;;;;;;;;;;;;;;419251;;0
;;;;;;;;;;;;;;;;;;;;;;;;;31558;;0
;;;;;;;;;;;;;;;;;;;;;;;;;165301;;0
;;;;;;;;;;;;;;;;;;;;;;;;;154542;;0
;;;;;;;;;;;;;;;;;;;;;;;;;142935;;0
;;;;;;;;;;;;;;;;;;;;;;;;;172483;;0
;;;;;;;;;;;;;;;;;;;;;;;;;38811;;0
;;;;;;;;;;;;;;;;;;;;;;;;;337115;;0
;;;;;;;;;;;;;;;;;;;;;;;;;595229;;0
;;;;;;;;;;;;;;;;;;;;;;;;;114919;;0
;;;;;;;;;;;;;;;;;;;;;;;;;22543;;0
;;;;;;;;;;;;;;;;;;;;;;;;;193389;;0
;;;;;;;;;;;;;;;;;;;;;;;;;762863;;0
;;;;;;;;;;;;;;;;;;;;;;;;;263495;;0
;;;;;;;;;;;;;;;;;;;;;;;;;185413;;0
;;;;;;;;;;;;;;;;;;;;;;;;;89342;;0
;;;;;;;;;;;;;;;;;;;;;;;;;155852;;0
;;;;;;;;;;;;;;;;;;;;;;;;;39585;;0
;;;;;;;;;;;;;;;;;;;;;;;;;29143;;0
;;;;;;;;;;;;;;;;;;;;;;;;;23027;;0
;;;;;;;;;;;;;;;;;;;;;;;;;78685;;0
;;;;;;;;;;;;;;;;;;;;;;;;;306605;;0
;;;;;;;;;;;;;;;;;;;;;;;;;71970;;0
;;;;;;;;;;;;;;;;;;;;;;;;;91858;;0
;;;;;;;;;;;;;;;;;;;;;;;;;1146207;;0
;;;;;;;;;;;;;;;;;;;;;;;;;163631;;0
;;;;;;;;;;;;;;;;;;;;;;;;;0;;0
;;;;;;;;;;;;;;;;;;;;;;;;;210314;;0
;;;;;;;;;;;;;;;;;;;;;;;;;13902;;0
;;;;;;;;;;;;;;;;;;;;;;;;;48745;;0
;;;;;;;;;;;;;;;;;;;;;;;;;333527;;0
;;;;;;;;;;;;;;;;;;;;;;;;;90988;;0
;;;;;;;;;;;;;;;;;;;;;;;;;77855;;0
;;;;;;;;;;;;;;;;;;;;;;;;;250055;;0
;;;;;;;;;;;;;;;;;;;;;;;;;1085;;0
;;;;;;;;;;;;;;;;;;;;;;;;;48107;;0
;;;;;;;;;;;;;;;;;;;;;;;;;113136.88;;0
;;;;;;;;;;;;;;;;;;;;;;;;;14194;;0
;;;;;;;;;;;;;;;;;;;;;;;;;5074;;0
;;;;;;;;;;;;;;;;;;;;;;;;;6474;;0
;;;;;;;;;;;;;;;;;;;;;;;;;525185;;0
;;;;;;;;;;;;;;;;;;;;;;;;;304712;;0
;;;;;;;;;;;;;;;;;;;;;;;;;185361;;0
;;;;;;;;;;;;;;;;;;;;;;;;;292754.42;;0
;;;;;;;;;;;;;;;;;;;;;;;;;153346.87;;0
;;;;;;;;;;;;;;;;;;;;;;;;;6682.23;;0
;;;;;;;;;;;;;;;;;;;;;;;;;24089;;0
;;;;;;;;;;;;;;;;;;;;;;;;;247088;;0
;;;;;;;;;;;;;;;;;;;;;;;;;15943;;0
;;;;;;;;;;;;;;;;;;;;;;;;;140459;;0
;;;;;;;;;;;;;;;;;;;;;;;;;239260.11;;0
;;;;;;;;;;;;;;;;;;;;;;;;;56573.72;;0
;;;;;;;;;;;;;;;;;;;;;;;;;319315.79;;0
;;;;;;;;;;;;;;;;;;;;;;;;;463052.23;;0
;;;;;;;;;;;;;;;;;;;;;;;;;398499.13;;0
;;;;;;;;;;;;;;;;;;;;;;;;;49209;;0
;;;;;;;;;;;;;;;;;;;;;;;;;368436;;0
;;;;;;;;;;;;;;;;;;;;;;;;;472485;;0
;;;;;;;;;;;;;;;;;;;;;;;;;48749;;0
;;;;;;;;;;;;;;;;;;;;;;;;;316442;;0
;;;;;;;;;;;;;;;;;;;;;;;;;169022.62;;0
;;;;;;;;;;;;;;;;;;;;;;;;;107504.05;;0
;;;;;;;;;;;;;;;;;;;;;;;;;947886.46;;0
;;;;;;;;;;;;;;;;;;;;;;;;;209297;;0
;;;;;;;;;;;;;;;;;;;;;;;;;327684;;0
;;;;;;;;;;;;;;;;;;;;;;;;;252234;;0
;;;;;;;;;;;;;;;;;;;;;;;;;99889;;0
;;;;;;;;;;;;;;;;;;;;;;;;;69942.22;;0
;;;;;;;;;;;;;;;;;;;;;;;;;323982.76;;1
;;;;;;;;;;;;;;;;;;;;;;;;;65714;;0
;;;;;;;;;;;;;;;;;;;;;;;;;145654;;0
;;;;;;;;;;;;;;;;;;;;;;;;;646.76;;0
;;;;;;;;;;;;;;;;;;;;;;;;;120313.31;;0
;;;;;;;;;;;;;;;;;;;;;;;;;29945.23;;0
;;;;;;;;;;;;;;;;;;;;;;;;;113294.12;;0
;;;;;;;;;;;;;;;;;;;;;;;;;165672.57;;0
;;;;;;;;;;;;;;;;;;;;;;;;;632218.6;;0
;;;;;;;;;;;;;;;;;;;;;;;;;164748.58;;0
;;;;;;;;;;;;;;;;;;;;;;;;;41939;;1
;;;;;;;;;;;;;;;;;;;;;;;;;12413.4;;0
;;;;;;;;;;;;;;;;;;;;;;;;;67505.42;;0
;;;;;;;;;;;;;;;;;;;;;;;;;26343;;0
;;;;;;;;;;;;;;;;;;;;;;;;;102225.3;;0
